osm_type,osm_id,poi_name,poi_category,latitude,longitude,raw_tags
node,678612526,Jumma Mosque,religious,6.8372459,79.8695143,"{""amenity"": ""place_of_worship"", ""name"": ""Jumma Mosque"", ""religion"": ""muslim""}"
node,678640547,Sri Sugatha Dharmayathanaya,religious,6.831599,79.8708579,"{""amenity"": ""place_of_worship"", ""name"": ""Sri Sugatha Dharmayathanaya"", ""religion"": ""buddhist""}"
node,678692751,Sri Maha Viharaya,religious,6.8716606,79.8732557,"{""addr:city"": ""Kohuwala"", ""addr:street"": ""Sri Maha Vihara Road"", ""amenity"": ""place_of_worship"", ""name"": ""Sri Maha Viharaya"", ""religion"": ""buddhist""}"
node,678824221,Laufgs,commercial,6.8665315,79.8851431,"{""addr:city"": ""Kohuwala"", ""addr:street"": ""Colombo-Piliyandala-Horana Road"", ""name"": ""Laufgs"", ""shop"": ""supermarket""}"
node,678824222,Cargills,commercial,6.8669132,79.884156,"{""addr:city"": ""Kohuwala"", ""addr:street"": ""Hospital Road"", ""name"": ""Cargills"", ""opening_hours"": ""PH,Mo-Su 08:00-23:00"", ""shop"": ""supermarket""}"
node,678826827,,fuel_station,6.864021,79.8985014,"{""addr:city"": ""Delkanda"", ""amenity"": ""fuel""}"
node,679023681,Ananda Sastralaya kotte,school,6.882926,79.902713,"{""amenity"": ""school"", ""name"": ""Ananda Sastralaya kotte"", ""wikidata"": ""Q4751312"", ""wikipedia"": ""en:Ananda Sastralaya, Kotte""}"
node,681217992,Sri Rewatha College,school,6.8681009,79.8974008,"{""amenity"": ""school"", ""name"": ""Sri Rewatha College""}"
node,681217993,Subadrarama Temple,religious,6.8678121,79.8977222,"{""amenity"": ""place_of_worship"", ""name"": ""Subadrarama Temple"", ""religion"": ""buddhist""}"
node,681217995,Highlevel Plaza,commercial,6.8625535,79.9009331,"{""addr:city"": ""Delkanda"", ""name"": ""Highlevel Plaza"", ""shop"": ""convenience""}"
node,681253289,Sri Devram Maha Viharaya,religious,6.8537078,79.9426626,"{""amenity"": ""place_of_worship"", ""name"": ""Sri Devram Maha Viharaya"", ""religion"": ""buddhist""}"
node,681268686,,religious,6.8434523,79.930877,"{""amenity"": ""place_of_worship"", ""denomination"": ""roman_catholic"", ""religion"": ""christian""}"
node,693003892,Arpico Super Center,commercial,6.841087,79.9026719,"{""addr:city"": ""Boralesgamuwa"", ""name"": ""Arpico Super Center"", ""shop"": ""supermarket""}"
node,693003897,Laugfs Sunup,commercial,6.8416444,79.9016683,"{""addr:city"": ""Boralesgamuwa"", ""air_conditioning"": ""yes"", ""name"": ""Laugfs Sunup"", ""opening_hours"": ""24/7"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""shop"": ""supermarket""}"
node,694999104,Prince of Wales' College,school,6.7852223,79.8839469,"{""amenity"": ""school"", ""name"": ""Prince of Wales' College"", ""wikidata"": ""Q7244365"", ""wikipedia"": ""en:Prince of Wales' College, Moratuwa""}"
node,694999108,Methodist church,religious,6.7873302,79.8851301,"{""amenity"": ""place_of_worship"", ""name"": ""Methodist church"", ""religion"": ""christian""}"
node,695007928,,school,6.7896157,79.8969782,"{""amenity"": ""school""}"
node,824175272,Microvision Car Sterio Shop,commercial,6.8699906,79.8789933,"{""addr:city"": ""Kohuwala"", ""addr:country"": ""LK"", ""addr:housenumber"": ""34"", ""addr:postcode"": ""Mr. Dammika Ratnayake,Tel:+94777388340"", ""addr:street"": ""Indra Mawatha"", ""name"": ""Microvision Car Sterio Shop"", ""phone"": ""+94777388340"", ""shop"": ""convenience""}"
node,847628011,Petrogas Lanka,fuel_station,6.8544747,79.9140649,"{""addr:city"": ""Nawinna"", ""amenity"": ""fuel"", ""name"": ""Petrogas Lanka""}"
node,847630668,Sathara Institute,school,6.8448237,79.9302225,"{""addr:city"": ""Maharagama"", ""addr:street"": ""High Level Road"", ""amenity"": ""school"", ""name"": ""Sathara Institute""}"
node,904968168,Sathosa,commercial,6.8392973,79.972297,"{""addr:city"": ""Kottawa"", ""name"": ""Sathosa"", ""shop"": ""supermarket""}"
node,910157274,Co-op Supermarket,commercial,6.8422482,79.9639732,"{""addr:city"": ""Kottawa"", ""name"": ""Co-op Supermarket"", ""shop"": ""supermarket""}"
node,913095566,Parama Dhamma Viharaya,religious,6.8468216,79.9515202,"{""amenity"": ""place_of_worship"", ""name"": ""Parama Dhamma Viharaya"", ""religion"": ""buddhist""}"
node,913095572,Laugfs Sunup,commercial,6.8451402,79.9303969,"{""addr:city"": ""Maharagama"", ""addr:street"": ""High Level Road"", ""name"": ""Laugfs Sunup"", ""shop"": ""supermarket""}"
node,913095573,Jade Restaurant,food,6.845094,79.9305765,"{""addr:city"": ""Maharagama"", ""addr:street"": ""High Level Road"", ""amenity"": ""restaurant"", ""name"": ""Jade Restaurant""}"
node,913096569,Pizza Hut,food,6.8449361,79.9306683,"{""addr:city"": ""Maharagama"", ""addr:street"": ""High Level Road"", ""amenity"": ""restaurant"", ""brand"": ""Pizza Hut"", ""brand:wikidata"": ""Q191615"", ""cuisine"": ""pizza"", ""name"": ""Pizza Hut""}"
node,913096576,Summer Hut,food,6.8449091,79.9310976,"{""addr:city"": ""Maharagama"", ""addr:street"": ""High Level Road"", ""amenity"": ""restaurant"", ""name"": ""Summer Hut""}"
node,976664135,,bus_stop,6.8828874,79.8987242,"{""bench"": ""no"", ""bin"": ""no"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""public_transport"": ""platform"", ""shelter"": ""yes""}"
node,976664136,,bus_stop,6.8819571,79.8971467,"{""bench"": ""no"", ""bin"": ""no"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node,976675993,,bus_stop,6.8694946,79.8880487,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""public_transport"": ""platform""}"
node,976675998,,bus_stop,6.8788255,79.8944967,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""public_transport"": ""platform""}"
node,976675999,,bus_stop,6.8742666,79.8917609,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""public_transport"": ""platform""}"
node,976676000,,bus_stop,6.8725836,79.8906773,"{""bench"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""public_transport"": ""platform"", ""shelter"": ""yes""}"
node,1128188042,Kirulapona,bus_stop,6.8830467,79.8828978,"{""name"": ""Kirulapona"", ""public_transport"": ""station"", ""railway"": ""station""}"
node,1128188069,Nawinna,bus_stop,6.8528888,79.9178611,"{""name"": ""Nawinna"", ""public_transport"": ""station"", ""railway"": ""station""}"
node,1128192639,Udahamulla,bus_stop,6.8622118,79.9087271,"{""name"": ""Udahamulla"", ""public_transport"": ""station"", ""railway"": ""station""}"
node,1138324530,,fuel_station,6.7769858,79.8820094,"{""amenity"": ""fuel""}"
node,1138324533,Galawetimodara Temple,religious,6.696585,79.9101066,"{""amenity"": ""place_of_worship"", ""name"": ""Galawetimodara Temple"", ""religion"": ""buddhist""}"
node,1138324718,Pinwatta,bus_stop,6.6859877,79.9159943,"{""name"": ""Pinwatta"", ""network"": ""Coastal Line"", ""operator"": ""Sri Lanka Railways"", ""public_transport"": ""station"", ""railway"": ""station"", ""train"": ""yes""}"
node,1138324902,St. Joseph Church,religious,6.7791788,79.880428,"{""amenity"": ""place_of_worship"", ""denomination"": ""catholic"", ""name"": ""St. Joseph Church"", ""religion"": ""christian""}"
node,1138325216,De Soysa Hospital,hospital,6.7840477,79.8776831,"{""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""De Soysa Hospital""}"
node,1138325526,Navro Beach Hotel,tourism,6.713496,79.9023228,"{""name"": ""Navro Beach Hotel"", ""stars"": ""3"", ""tourism"": ""hotel"", ""website"": ""http://www.navrobeachhotel.com/""}"
node,1138325722,Moratuwa Terminal,bus_stop,6.7748233,79.8820469,"{""amenity"": ""bus_station"", ""bus"": ""yes"", ""name"": ""Moratuwa Terminal"", ""public_transport"": ""station""}"
node,1141999402,Cypetco,fuel_station,6.8188938,79.9175104,"{""addr:city"": ""Bokundara"", ""amenity"": ""fuel"", ""brand"": ""Cypetco"", ""fuel:diesel"": ""yes"", ""fuel:octane_91"": ""yes"", ""fuel:octane_95"": ""yes"", ""name"": ""Cypetco"", ""operator"": ""N Nimal Perera""}"
node,1141999410,Cargils Food City,commercial,6.8184054,79.918128,"{""name"": ""Cargils Food City"", ""shop"": ""supermarket""}"
node,1144976014,Cargills Food City,commercial,6.8669179,79.9593908,"{""brand"": ""Cargills Food City"", ""brand:wikidata"": ""Q58353955"", ""name"": ""Cargills Food City"", ""operator"": ""Cargills"", ""shop"": ""supermarket""}"
node,1152310332,,fuel_station,6.8749927,79.8907101,"{""amenity"": ""fuel"", ""brand"": ""Auto Gas"", ""fuel:lpg"": ""yes""}"
node,1153956846,Pizza Hut,food,6.8055921,79.9215373,"{""addr:city"": ""Piliyandala"", ""amenity"": ""restaurant"", ""brand"": ""Pizza Hut"", ""brand:wikidata"": ""Q191615"", ""cuisine"": ""pizza"", ""name"": ""Pizza Hut""}"
node,1153956867,Cargills Food City,commercial,6.8060668,79.9213403,"{""addr:city"": ""Piliyandala"", ""brand"": ""Cargills Food City"", ""brand:wikidata"": ""Q58353955"", ""name"": ""Cargills Food City"", ""shop"": ""supermarket""}"
node,1185469140,Sovereign German restaurant,food,6.8810872,79.8903613,"{""amenity"": ""restaurant"", ""cuisine"": ""german"", ""name"": ""Sovereign German restaurant"", ""phone"": ""+94 11 2856154""}"
node,1235773268,,religious,6.879834,79.9726577,"{""amenity"": ""place_of_worship"", ""religion"": ""buddhist""}"
node,1249807538,Ceypetco,fuel_station,6.8463388,79.8660026,"{""amenity"": ""fuel"", ""brand"": ""Ceypetco"", ""brand:wikidata"": ""Q5065795"", ""compressed_air"": ""yes"", ""fuel:lpg"": ""yes"", ""name"": ""Ceypetco"", ""opening_hours"": ""24/7"", ""wheelchair"": ""limited""}"
node,1249816131,Sawadee Beach Front,food,6.840448,79.862988,"{""amenity"": ""restaurant"", ""name"": ""Sawadee Beach Front""}"
node,1249816154,The Shore by O,food,6.8380834,79.8632718,"{""amenity"": ""restaurant"", ""bar"": ""yes"", ""name"": ""The Shore by O"", ""old_name"": ""Fisherman's Villa"", ""website"": ""https://www.facebook.com/TheShoreByO""}"
node,1252418793,Kothalawalapura Vidyalaya,school,6.8143086,79.8738873,"{""amenity"": ""school"", ""name"": ""Kothalawalapura Vidyalaya""}"
node,1252439008,Lalith Athulathmudali Vocational Training Centre,school,6.8143601,79.8774709,"{""amenity"": ""school"", ""name"": ""Lalith Athulathmudali Vocational Training Centre"", ""operator"": ""Asanka""}"
node,1252487341,St. Matthias Church,religious,6.7993854,79.8780519,"{""amenity"": ""place_of_worship"", ""name"": ""St. Matthias Church"", ""religion"": ""christian"", ""wikidata"": ""Q38251288"", ""wikipedia"": ""en:St Matthias' Church, Lakshapathiya""}"
node,1252511580,K Zone,commercial,6.7959345,79.88782,"{""branch"": ""Katubedda"", ""name"": ""K Zone"", ""shop"": ""supermarket""}"
node,1252511641,,fuel_station,6.791414,79.886179,"{""amenity"": ""fuel""}"
node,1252523213,Dislin,food,6.7886792,79.885524,"{""amenity"": ""cafe"", ""name"": ""Dislin""}"
node,1252523237,Oven Fresh Bakers,food,6.7887905,79.8852295,"{""amenity"": ""cafe"", ""name"": ""Oven Fresh Bakers""}"
node,1252523288,Bright House,food,6.7890462,79.885723,"{""amenity"": ""cafe"", ""name"": ""Bright House""}"
node,1252592177,Dampe Village,tourism,6.7716912,79.9161661,"{""addr:city"": ""Dampe"", ""name"": ""Dampe Village"", ""tourism"": ""hotel""}"
node,1261070485,Bilal Restaurant,food,6.8628776,79.8652535,"{""amenity"": ""restaurant"", ""cuisine"": ""indian"", ""name"": ""Bilal Restaurant""}"
node,1261071452,Dehiwala Jumma Masjid,religious,6.8632611,79.865291,"{""amenity"": ""place_of_worship"", ""name"": ""Dehiwala Jumma Masjid"", ""religion"": ""muslim""}"
node,1261072496,Pinwathe Temple,religious,6.8611027,79.8666091,"{""amenity"": ""place_of_worship"", ""name"": ""Pinwathe Temple"", ""religion"": ""buddhist""}"
node,1261082799,Karagampitiya ,bus_stop,6.8505585,79.8719,"{""amenity"": ""bus_station"", ""bus"": ""yes"", ""name"": ""Karagampitiya "", ""public_transport"": ""station""}"
node,1272975443,Neelammahara school,school,6.8286454,79.9201573,"{""amenity"": ""school"", ""name"": ""Neelammahara school""}"
node,1272979810,Dharma Sri Maha Bodhi Temple,religious,6.8383659,79.9220241,"{""addr:city"": ""Maharagama"", ""amenity"": ""place_of_worship"", ""name"": ""Dharma Sri Maha Bodhi Temple"", ""religion"": ""buddhist""}"
node,1272998499,,religious,6.8040636,79.9110807,"{""amenity"": ""place_of_worship"", ""religion"": ""christian""}"
node,1272998505,Rock House (Galbangalawa),tourism,6.8078018,79.9067701,"{""addr:city"": ""Piliyandala"", ""name"": ""Rock House (Galbangalawa)"", ""tourism"": ""hotel""}"
node,1272998527,Liyanka Reception Hall,tourism,6.8038771,79.9170621,"{""addr:city"": ""Piliyandala"", ""name"": ""Liyanka Reception Hall"", ""tourism"": ""hotel""}"
node,1272998531,Ananda Samarakoon Vidyalaya,school,6.8069133,79.908994,"{""addr:city"": ""Thumbowila"", ""amenity"": ""school"", ""name"": ""Ananda Samarakoon Vidyalaya""}"
node,1272998532,Gangarama Purana Viharasthanaya,religious,6.8067311,79.9071617,"{""addr:city"": ""Wewala"", ""amenity"": ""place_of_worship"", ""name"": ""Gangarama Purana Viharasthanaya""}"
node,1275845209,Bodhirukkaramaya,religious,6.7921181,79.8943564,"{""amenity"": ""place_of_worship"", ""name"": ""Bodhirukkaramaya"", ""religion"": ""buddhist""}"
node,1275847253,Vidyaraja Vidyalaya,school,6.7921714,79.894563,"{""amenity"": ""school"", ""name"": ""Vidyaraja Vidyalaya""}"
node,1275858060,Shaila Bimbarama,religious,6.7967977,79.8931628,"{""amenity"": ""place_of_worship"", ""name"": ""Shaila Bimbarama"", ""religion"": ""buddhist""}"
node,1278003885,,commercial,6.7775372,79.8820238,"{""shop"": ""supermarket""}"
node,1278003939,Arpico,commercial,6.7797318,79.8834936,"{""name"": ""Arpico"", ""shop"": ""convenience""}"
node,1278007306,,school,6.7821556,79.8809938,"{""amenity"": ""school""}"
node,1378571809,Alethea International School,school,6.8584502,79.8658406,"{""addr:city"": ""Dehiwala"", ""amenity"": ""school"", ""name"": ""Alethea International School""}"
node,1420464169,Laugfs,commercial,6.8767787,79.9006937,"{""name"": ""Laugfs"", ""shop"": ""supermarket""}"
node,1420481836,Cargills Food City,commercial,6.8749751,79.9009203,"{""addr:city"": ""Mirihana"", ""addr:street"": ""Rathmalana-Mirihana Road"", ""brand"": ""Cargills Food City"", ""brand:wikidata"": ""Q58353955"", ""name"": ""Cargills Food City"", ""operator"": ""Cargills"", ""shop"": ""supermarket""}"
node,1420484722,,bus_stop,6.8760718,79.9003842,"{""bus"": ""yes"", ""description"": ""lines 119, 168, 259, 115"", ""highway"": ""bus_stop"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node,1420484924,,bus_stop,6.8765354,79.9005313,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node,1434108415,Steam Boat,food,6.8421939,79.8628147,"{""amenity"": ""restaurant"", ""cuisine"": ""chinese"", ""name"": ""Steam Boat""}"
node,1434109313,Steam Boat,food,6.7786639,79.8824163,"{""amenity"": ""restaurant"", ""cuisine"": ""chinese"", ""name"": ""Steam Boat""}"
node,1523693927,Dental Institute,hospital,6.8457107,79.9286112,"{""addr:city"": ""Maharagama"", ""addr:street"": ""High Level Road"", ""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""Dental Institute""}"
node,1523693950,Maharagama Super Market,commercial,6.8465158,79.9266287,"{""addr:city"": ""Maharagama"", ""name"": ""Maharagama Super Market"", ""shop"": ""supermarket""}"
node,1523693980,CTB Depot,bus_stop,6.8433607,79.9239225,"{""addr:city"": ""Maharagama"", ""amenity"": ""bus_station"", ""bus"": ""yes"", ""name"": ""CTB Depot"", ""public_transport"": ""station""}"
node,1523694052,Vipashyarama Temple,religious,6.8454559,79.9241074,"{""amenity"": ""place_of_worship"", ""name"": ""Vipashyarama Temple"", ""religion"": ""buddhist""}"
node,1523694130,Maharagama Public Fair,commercial,6.8459512,79.9263873,"{""addr:city"": ""Maharagama"", ""addr:street"": ""Dehiwala Road"", ""amenity"": ""marketplace"", ""name"": ""Maharagama Public Fair""}"
node,1523694212,KFC,food,6.8452711,79.9262257,"{""addr:city"": ""Maharagama"", ""addr:street"": ""Maharagama-Dehiwala Road"", ""alt_name"": ""Kentucky Fried Chicken"", ""amenity"": ""fast_food"", ""brand"": ""KFC"", ""brand:wikidata"": ""Q524757"", ""cuisine"": ""chicken"", ""name"": ""KFC"", ""takeaway"": ""yes""}"
node,1523727182,Bogahawatta Temple,religious,6.8384572,79.9253305,"{""amenity"": ""place_of_worship"", ""name"": ""Bogahawatta Temple"", ""religion"": ""buddhist""}"
node,1526644696,McDonald's,food,6.8704731,79.8865025,"{""addr:city"": ""Nugegoda WP"", ""amenity"": ""fast_food"", ""brand"": ""McDonald's"", ""brand:wikidata"": ""Q38076"", ""cuisine"": ""burger"", ""name"": ""McDonald's"", ""takeaway"": ""yes""}"
node,1526697840,Parama Dhamma Visuddharamaya,religious,6.8294215,79.9113847,"{""addr:city"": ""Werahera"", ""amenity"": ""place_of_worship"", ""name"": ""Parama Dhamma Visuddharamaya""}"
node,1526697944,Neelammahara Temple,religious,6.8281517,79.9194883,"{""addr:city"": ""Neelammahara"", ""amenity"": ""place_of_worship"", ""name"": ""Neelammahara Temple"", ""religion"": ""buddhist""}"
node,1528638725,Senarath Grocery,commercial,6.8567261,79.9425505,"{""name"": ""Senarath Grocery"", ""shop"": ""convenience""}"
node,1528639749,Senerath Foods,food,6.8567395,79.9425049,"{""amenity"": ""restaurant"", ""cuisine"": ""asian"", ""name"": ""Senerath Foods""}"
node,1528654167,Anu-Subodharamaya Temple,religious,6.8450566,79.8720969,"{""amenity"": ""place_of_worship"", ""name"": ""Anu-Subodharamaya Temple"", ""religion"": ""buddhist""}"
node,1528655557,,commercial,6.8442284,79.8755543,"{""shop"": ""convenience""}"
node,1528655559,KAwdana Sapupakaraya,commercial,6.8455706,79.8720352,"{""name"": ""KAwdana Sapupakaraya"", ""shop"": ""convenience""}"
node,1528663450,Perera and Sons Bakers,food,6.8466108,79.9275062,"{""addr:city"": ""Maharagama"", ""addr:street"": ""High Level Road"", ""amenity"": ""cafe"", ""name"": ""Perera and Sons Bakers""}"
node,1529276148,,bus_stop,6.8456146,79.926205,"{""amenity"": ""bus_station"", ""bus"": ""yes"", ""public_transport"": ""station""}"
node,1530580860,,bus_stop,6.8665789,79.8761673,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""public_transport"": ""platform""}"
node,1530580878,,tourism,6.8664419,79.8767855,"{""tourism"": ""hotel""}"
node,1530580885,,food,6.8664472,79.8768658,"{""amenity"": ""fast_food""}"
node,1530580891,,hospital,6.8664339,79.8766592,"{""amenity"": ""pharmacy"", ""healthcare"": ""pharmacy""}"
node,1530580892,,hospital,6.8665164,79.8773786,"{""amenity"": ""pharmacy"", ""healthcare"": ""pharmacy""}"
node,1530607218,Louvre Int. School,school,6.856859,79.946069,"{""amenity"": ""school"", ""name"": ""Louvre Int. School""}"
node,1532953123,Makumbura,bus_stop,6.8391671,79.9725232,"{""bench"": ""yes"", ""bin"": ""no"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Makumbura"", ""public_transport"": ""platform"", ""shelter"": ""yes""}"
node,1533898625,Perera & Son's,food,6.8452854,79.889565,"{""amenity"": ""restaurant"", ""cuisine"": ""coffee_shop;pizza;burger;sandwich"", ""name"": ""Perera & Son's""}"
node,1533913616,,school,6.8465091,79.8677567,"{""amenity"": ""school""}"
node,1554576963,Tropic Inn - Mount Lavinia,tourism,6.838719,79.8651187,"{""addr:city"": ""Mount Lavinia"", ""addr:housenumber"": ""30"", ""addr:postcode"": ""10370"", ""addr:street"": ""College Avenue"", ""air_conditioning"": ""yes"", ""brand"": ""Tropic Inn Hotel"", ""email"": ""tropicinntropicinn@yahoo.com"", ""internet_access"": ""yes"", ""internet_access:fee"": ""no"", ""name"": ""Tropic Inn - Mount Lavinia"", ""name:en"": ""Tropic Inn - Restaurant"", ""name:si"": ""ට්‍රොපික් ඉන් - දෙහිවල, ගල්කිස්ස"", ""payment:american_express"": ""yes"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""payment:mastercard"": ""yes"", ""payment:visa"": ""yes"", ""phone"": ""+94112738653"", ""restaurant"": ""yes"", ""rooms"": ""15"", ""tourism"": ""guest_house"", ""website"": ""https://www.tripadvisor.com/Hotel_Review-g499079-d583010-Reviews-Tropic_Inn-Dehiwala_Mount_Lavinia_Western_Province.html""}"
